driver,segment_value,offers,purchases,conversion_rate,revenue,avg_price,cr_lift_vs_product,revenue_share
MARKET,WEST MERIDIAN,793,39,0.04918032786885246,83.59687890000001,2.332842619924338,1.9964858052289747,0.004295943004422522
MARKET,NORTH ZENITH,3127,128,0.04093380236648545,289.989081,2.4070351795011193,1.6617163593676405,0.014902189893609367
MARKET,NORTH VERTEX,316,11,0.03481012658227848,38.097285,2.604103306012658,1.4131244465281032,0.0019577736290731433
MARKET,LOWER MERIDIAN,3067,105,0.034235409194652754,226.2511882,2.1950549559830455,1.389793672697705,0.011626776286142825
MARKET,EAST ZENITH,1022,30,0.029354207436399216,96.3910565,2.6594617971624266,1.191640255567196,0.004953420394503162
MARKET,GREAT HORIZON,344,10,0.029069767441860465,27.7743984,2.3486913700581398,1.1800933538659637,0.0014272929094787542
MARKET,WEST VERTEX,777,22,0.028314028314028315,53.4329948,2.3739147625482624,1.149413964228779,0.002745857300378292
MARKET,WEST ZENITH,355,10,0.028169014084507043,17.1212925,1.9627360253521127,1.143527080929272,0.0008798426174502406
MARKET,UPPER APEX,181606,5035,0.027724854905674924,12381.8771748,2.4755084859437466,1.1254963451813287,0.6362897674006459
MARKET,LOWER APEX,650,17,0.026153846153846153,30.863298,2.3101783773846156,1.061720912832024,0.001586027742675781
MARKET,GREAT MERIDIAN,2728,69,0.025293255131964808,152.92451499999999,2.299853562903226,1.026785038393054,0.007858606793260997
MARKET,SOUTH VERTEX,5323,133,0.024985910201014466,351.5422155,2.396782248731918,1.0143083059567082,0.01806533140122316
MARKET,SOUTH MERIDIAN,6001,148,0.024662556240626562,344.9326899,2.3217598435927345,1.001181683586468,0.017725675834681768
MARKET,CENTRAL AURORA,1551,38,0.024500322372662798,86.1302734,2.5234052516441006,0.9945957654246214,0.00442613109903711
MARKET,CENTRAL MERIDIAN,3280,80,0.024390243902439025,187.3842481,2.2415426535060976,0.990127106658272,0.009629451007699873
MARKET,SOUTH HORIZON,9918,236,0.023795119983867716,542.891665,2.231513260546481,0.9659679253907482,0.027898549337061977
MARKET,EAST VERTEX,551,13,0.023593466424682397,29.1466716,2.370872916878403,0.9577817565315045,0.001497812377804222
MARKET,WEST AURORA,383,9,0.02349869451697128,25.7078509,2.8677704347258484,0.9539344709057502,0.0013210955203806327
MARKET,UPPER MERIDIAN,13780,323,0.02343976777939042,704.5796263,2.1807229866981133,0.9515423275381346,0.036207499089563736
MARKET,OLD HORIZON,555,12,0.021621621621621623,37.7250923,2.2497271655855857,0.8777342999565222,0.001938647094124694
MARKET,UPPER VERTEX,9329,200,0.021438525029477972,461.0105559,2.3247607046628795,0.8703014550967768,0.023690777677867862
MARKET,CENTRAL APEX,3823,81,0.02118754904525242,178.7150278,2.165828739576249,0.8601130319675965,0.009183950209205555
MARKET,SOUTH ZENITH,708,15,0.0211864406779661,46.433287899999996,2.422304489971751,0.8600680375633294,0.002386150786382312
MARKET,WEST HORIZON,1138,24,0.0210896309314587,57.6393291,2.6311334632688927,0.856138025440896,0.0029620157580638154
MARKET,NORTH HORIZON,6592,138,0.020934466019417477,288.6750566,2.228904062029733,0.8498390730389113,0.014834663761018064
MARKET,WEST APEX,4449,93,0.020903573836817263,189.6966398,2.111021482715217,0.8485849983564826,0.009748282034381895
MARKET,NEW AURORA,6132,126,0.02054794520547945,319.9833583,2.4103295634866275,0.8341481788970373,0.01644355970831
MARKET,LOWER VERTEX,23446,438,0.01868122494242088,1078.6281502,2.561504176448008,0.7583682752439327,0.055429402594896336
