DTD,FARE_YQ_TICKET,stay_length_days,pax_total,ADULTS,TEENAGERS,CHILDREN,INFANTS,has_child_or_infant,has_teenager,is_logged_in,has_loyalty,segment_count,has_connection,travel_span_hours,HOUR_OF_THE_DAY_PL_TIME,emd_price,display_position,is_hub_caj_route,product,MARKET,LANGUAGE,FLIGHT_TYPE,BROWSER_TYPE,FIRST_TOUCH_CHANNEL,LAST_TOUCH_CHANNEL,LOGIN_STATUS,origin_area,destination_area,route_direction,origin_prefix,destination_prefix,dtd_bucket,fare_bucket,stay_bucket,first_booking_class,first_rbd,actual_sold,predicted_probability,expected_revenue
28.0,242.6263821,3.4305555555555554,3,3,0,0,0,0,0,0,0,2,1,86.75,23.0,70.79799,3,1,BAGGAGE,UPPER APEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BA,15_30,very_high,3_5,Y,U,0,0.63246495,44.77724687385499
144.0,479.4925575,20.274305555555557,3,3,0,0,0,0,0,1,0,2,1,501.25,10.0,52.4650368,1,0,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,apple,Direct,Direct,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CU,BU,120_plus,very_high,15_30,Y,L,0,0.8521828,44.70980225288773
259.0,241.7783481,,3,3,0,0,0,0,0,1,0,3,1,408.5,23.0,52.4650368,2,0,BAGGAGE,UPPER APEX,LANG_09,Multi-City,opera,Affiliate,Affiliate,Logged-In,AREA_B,AREA_B,AREA_B_TO_AREA_B,BE,BU,120_plus,very_high,unknown_or_oneway,Y,O,0,0.8517371,44.68641735129318
89.0,232.6152979,24.62152777777778,2,2,0,0,0,0,0,0,0,3,1,594.9166666666666,10.0,62.0829416,1,0,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CU,61_120,very_high,15_30,Y,V,0,0.7192177,44.65115156239829
69.0,299.42581490000003,28.67013888888889,3,2,0,1,0,1,0,1,0,2,1,692.1666666666666,23.0,55.50768,4,1,BAGGAGE,UPPER APEX,LANG_02,Round-Trip,google,Email,Email,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,61_120,very_high,15_30,Y,W,0,0.8043674,44.64856952150345
115.0,1208.1889002,16.21875,2,2,0,0,0,0,0,0,0,2,1,409.8333333333333,13.0,98.063568,1,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,mozilla,Email,Paid Search,Logged-Out,AREA_C,AREA_D,AREA_C_TO_AREA_D,CA,DA,61_120,very_high,15_30,C,F,0,0.4550886,44.62761046149588
153.0,1089.184032,8.0,8,5,0,3,0,1,0,0,0,2,1,199.25,11.0,53.9041248,3,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,microsoft,Direct,Direct,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,120_plus,very_high,6_8,Y,U,1,0.82692397,44.57461268535576
148.0,89.536115,,1,1,0,0,0,0,0,1,0,2,1,5.583333333333333,12.0,84.3716736,1,0,BAGGAGE,LOWER VERTEX,LANG_02,One-Way,apple,Direct,Direct,Logged-In,AREA_B,AREA_B,AREA_B_TO_AREA_B,BI,BU,120_plus,high,unknown_or_oneway,Y,T,0,0.5276546,44.51910069105148
132.0,225.4900991,22.697916666666668,3,2,0,1,0,1,0,0,0,2,1,550.0,17.0,52.6603416,2,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,google,Direct,Organic Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BO,CA,120_plus,very_high,15_30,Y,O,1,0.84530157,44.513869352654886
43.0,170.9092603,27.46875,2,1,1,0,0,0,1,0,0,2,1,674.4166666666666,1.0,69.9396768,2,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,apple,Direct,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,31_60,very_high,15_30,Y,U,0,0.6364134,44.51054718580341
71.0,100.7648561,9.784722222222221,2,2,0,0,0,0,0,0,0,4,1,238.0,15.0,63.6719346,2,0,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,apple,MetaSearches,Organic Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BU,BE,61_120,high,9_14,Y,O,0,0.69596004,44.31312246059246
0.0,83.9489415,11.121527777777779,1,1,0,0,0,0,0,1,0,4,1,268.25,2.0,115.165587,2,0,BAGGAGE,UPPER HORIZON,LANG_05,Round-Trip,apple,Direct,Direct,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CI,BU,invalid_or_past,high,9_14,Y,S,0,0.3846229,44.29532224539998
80.0,382.0401736,19.225694444444443,4,2,0,2,0,1,0,0,0,2,1,482.0,20.0,50.6558976,2,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_C,AREA_D,AREA_C_TO_AREA_D,CA,DA,61_120,very_high,15_30,Y,O,1,0.8740896,44.277793202728276
15.0,214.4566628,6.763888888888889,2,2,0,0,0,0,0,0,0,4,1,166.0,11.0,67.6808226,3,0,BAGGAGE,NORTH MERIDIAN,LANG_02,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BI,CU,15_30,very_high,6_8,Y,O,0,0.6535197,44.23075020698587
23.0,54.8339641,,1,1,0,0,0,0,0,0,0,1,0,4.75,15.0,101.772646,2,1,BAGGAGE,UPPER APEX,LANG_09,One-Way,mozilla,Direct,Direct,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,15_30,high,unknown_or_oneway,Y,T,0,0.4344782,44.21799538398307
55.0,180.151546,12.20138888888889,5,5,0,0,0,0,0,1,1,2,1,295.25,11.0,52.629504,2,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Direct,Paid Search,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CU,CA,31_60,very_high,9_14,Y,U,1,0.8398822,44.202583341064454
46.0,95.3558554,5.048611111111111,2,2,0,0,0,0,0,0,0,2,1,122.75,14.0,71.4151703,1,1,BAGGAGE,EAST VERTEX,LANG_02,Round-Trip,microsoft,Direct,Organic Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BI,CA,31_60,high,6_8,Y,W,0,0.6186572,44.181507276144835
119.0,272.218914,15.243055555555555,3,2,1,0,0,0,1,0,0,4,1,367.1666666666667,20.0,57.152352,3,0,BAGGAGE,UPPER HORIZON,LANG_05,Round-Trip,google,MetaSearches,Organic Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CI,BO,61_120,very_high,15_30,Y,L,0,0.7719483,44.118659707208636
76.0,162.419926,32.22222222222222,2,2,0,0,0,0,0,0,0,2,1,787.5,23.0,57.756255,1,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,MetaSearches,MetaSearches,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,61_120,very_high,30_plus,Y,U,0,0.76313394,44.07575861573607
12.0,56.606697800000006,,2,2,0,0,0,0,0,1,0,1,0,3.8333333333333335,11.0,70.720896,3,1,BAGGAGE,UPPER APEX,LANG_09,One-Way,google,Direct,Direct,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BA,8_14,high,unknown_or_oneway,Y,L,0,0.62319255,44.072735428253175
139.0,187.8964949,9.770833333333334,2,2,0,0,0,0,0,0,0,4,1,238.0,16.0,87.4965504,5,0,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,apple,MetaSearches,MetaSearches,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BU,BA,120_plus,very_high,9_14,Y,U,0,0.50369406,44.071492485131834
7.0,290.1192842,15.256944444444445,3,2,0,1,0,1,0,1,0,2,1,379.3333333333333,16.0,48.9726786,1,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,google,Paid Search,Paid Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,4_7,very_high,15_30,Y,W,1,0.89976305,44.06380655093154
66.0,599.757056,8.069444444444445,4,4,0,0,0,0,0,0,0,4,1,194.66666666666666,23.0,55.045116,3,0,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,apple,Organic Search,Organic Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BE,BU,61_120,very_high,9_14,Y,O,0,0.80003005,44.03774705226016
129.0,280.42685520000003,7.319444444444445,4,2,0,2,0,1,0,0,0,2,1,191.83333333333334,12.0,48.56922,1,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,mozilla,Display,Display,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,120_plus,very_high,6_8,Y,O,0,0.9062424,44.015485071258546
141.0,281.44064130000004,23.958333333333332,3,2,1,0,0,0,1,1,1,2,1,589.5,10.0,56.638392,3,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Direct,Paid Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BI,120_plus,very_high,15_30,Y,O,1,0.7766574,43.98862641336966
109.0,464.8648276,17.427083333333332,5,4,0,1,0,1,0,0,0,2,1,434.4166666666667,9.0,48.56922,1,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Direct,Email,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,61_120,very_high,15_30,Y,W,0,0.90332174,43.873632467107775
33.0,343.0850037,10.729166666666666,4,4,0,0,0,0,0,1,0,4,1,260.25,20.0,54.9783012,3,0,BAGGAGE,NEW MERIDIAN,LANG_02,Round-Trip,samsung,Direct,Direct,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CI,CE,31_60,very_high,9_14,Y,V,0,0.7974852,43.84438002990467
41.0,24.045190300000005,,1,1,0,0,0,0,0,0,0,2,1,8.0,11.0,117.2017252,2,0,BAGGAGE,NORTH HORIZON,LANG_04,One-Way,microsoft,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CE,BO,31_60,low,unknown_or_oneway,Y,L,0,0.37364656,43.792021134243896
50.0,302.64149130000004,7.222222222222222,3,3,0,0,0,0,0,1,0,2,1,187.91666666666666,13.0,56.638392,3,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Paid Search,Paid Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BI,31_60,very_high,6_8,Y,L,0,0.76967716,43.593276824455266
146.0,789.7650699,,4,3,1,0,0,0,1,0,0,4,1,311.6666666666667,18.0,51.1724274,2,0,BAGGAGE,LOWER VERTEX,LANG_02,Multi-City,microsoft,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CU,120_plus,very_high,unknown_or_oneway,Y,W,0,0.85187125,43.5923198001842
108.0,505.8064528999999,8.20486111111111,2,2,0,0,0,0,0,0,0,2,1,211.33333333333334,18.0,90.6214272,1,1,BAGGAGE,CENTRAL AURORA,LANG_01,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,61_120,very_high,9_14,P,R,0,0.4796395,43.465616065890885
118.0,230.6798102,71.22916666666667,2,2,0,0,0,0,0,0,0,2,1,1724.1666666666667,14.0,59.61936,2,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,61_120,very_high,30_plus,Y,O,0,0.72877383,43.44902946773529
58.0,328.2324163,8.833333333333334,2,2,0,0,0,0,0,0,0,5,1,214.25,14.0,69.0582354,3,0,BAGGAGE,NEW ZENITH,LANG_02,Round-Trip,mozilla,Direct,Email,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CU,BO,31_60,very_high,9_14,Y,T,0,0.6289965,43.43738777109826
7.0,774.2914475,254.99652777777777,2,1,0,0,1,1,0,1,0,2,1,6140.5,23.0,98.063568,2,1,BAGGAGE,UPPER APEX,LANG_02,Round-Trip,mozilla,Direct,Direct,Logged-In,AREA_C,AREA_D,AREA_C_TO_AREA_D,CA,DA,4_7,very_high,30_plus,C,Z,0,0.4427366,43.41633027509451
60.0,260.0860316,6.638888888888889,4,4,0,0,0,0,0,0,0,2,1,166.0,22.0,52.6603416,1,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,apple,MetaSearches,MetaSearches,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BO,CA,31_60,very_high,6_8,Y,U,0,0.8235145,43.36655599484382
159.0,309.0925459,,3,2,1,0,0,0,1,1,0,1,0,16.083333333333332,12.0,55.6271757,2,1,BAGGAGE,LOWER VERTEX,LANG_02,One-Way,google,Paid Search,Paid Search,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,120_plus,very_high,unknown_or_oneway,Y,V,1,0.7792457,43.34723605500317
3.0,363.1148815,7.78125,2,2,0,0,0,0,0,0,0,2,1,190.0,10.0,58.407271,2,0,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BU,BE,0_3,very_high,6_8,Y,K,0,0.74065465,43.259616705199065
98.0,607.0886954,15.54513888888889,3,1,0,2,0,1,0,0,0,4,1,375.0,11.0,57.8324924,3,0,BAGGAGE,SOUTH HORIZON,LANG_02,Round-Trip,apple,MetaSearches,Organic Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,61_120,very_high,15_30,Y,H,0,0.74753237,43.23165997412853
348.0,334.31727440000003,8.0,2,1,1,0,0,0,1,0,0,2,1,199.25,14.0,61.058448,1,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,120_plus,very_high,6_8,Y,S,0,0.70563304,43.0848585389843
85.0,311.7441512,11.461805555555555,2,2,0,0,0,0,0,0,0,4,1,275.9166666666667,21.0,67.9660704,3,0,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,apple,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BE,BU,61_120,very_high,9_14,Y,S,0,0.6333654,43.04735686814804
11.0,406.0386792,10.934027777777779,4,2,1,1,0,1,1,0,1,5,1,263.3333333333333,21.0,47.695488,2,0,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,microsoft,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CU,BU,8_14,very_high,9_14,Y,V,1,0.89934313,42.89460960658264
,639.0398754,12.42361111111111,6,5,1,0,0,0,1,1,1,2,1,312.8333333333333,11.0,45.3107136,2,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,MetaSearches,MetaSearches,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,,very_high,9_14,Y,U,1,0.9464512,42.88437867659912
140.0,221.2704875,20.21875,2,2,0,0,0,0,0,0,0,2,1,501.5833333333333,19.0,59.6244996,2,0,BAGGAGE,LOWER VERTEX,LANG_09,Round-Trip,apple,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BE,BU,120_plus,very_high,15_30,Y,O,1,0.71829,42.82768010953889
,149.6334578,,2,1,0,1,0,1,0,1,0,2,1,19.583333333333332,13.0,58.5301931,2,0,BAGGAGE,LOWER VERTEX,LANG_02,One-Way,google,Paid Search,Organic Search,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CI,,very_high,unknown_or_oneway,P,J,1,0.7316375,42.82288285920644
66.0,447.1846036,17.93402777777778,2,2,0,0,0,0,0,1,1,4,1,431.3333333333333,19.0,67.9660704,3,0,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,microsoft,Direct,Paid Search,Logged-In,AREA_B,AREA_B,AREA_B_TO_AREA_B,BE,BU,61_120,very_high,15_30,Y,S,0,0.6296545,42.79514389008522
79.0,497.9424366,11.885416666666666,3,3,0,0,0,0,0,1,0,2,1,291.1666666666667,11.0,56.638392,3,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Direct,Direct,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CA,61_120,very_high,9_14,Y,L,0,0.75517315,42.77179271206713
203.0,218.2312707,18.697916666666668,3,3,0,0,0,0,0,0,0,2,1,454.0,19.0,52.6603416,2,1,BAGGAGE,LOWER VERTEX,LANG_09,Round-Trip,microsoft,Organic Social,Organic Social,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BO,CA,120_plus,very_high,15_30,Y,U,0,0.8119594,42.7580586253398
104.0,227.0525375,,8,4,1,3,0,1,1,0,0,2,1,214.16666666666666,19.0,48.2454252,2,0,BAGGAGE,NEW HORIZON,LANG_02,Multi-City,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CE,BE,61_120,very_high,unknown_or_oneway,Y,L,1,0.8862589,42.75793747577169
93.0,251.1855293,,4,2,1,1,0,1,1,0,0,2,1,-431.4166666666667,9.0,48.7850832,1,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,opera,Direct,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,61_120,very_high,unknown_or_oneway,Y,O,0,0.8757735,42.72468254840441
36.0,76.6622736,,7,7,0,0,0,0,0,0,0,2,1,4.416666666666667,13.0,51.7352136,1,0,BAGGAGE,UPPER HORIZON,LANG_05,One-Way,google,Direct,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CI,BE,31_60,high,unknown_or_oneway,Y,L,0,0.8256623,42.71581622239852
7.0,78.1296294,21.760416666666668,3,1,1,0,1,1,1,1,0,4,1,526.0,,52.877918,2,0,BAGGAGE,UPPER APEX,LANG_02,Round-Trip,google,Direct,Paid Search,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CE,4_7,high,15_30,Y,O,0,0.8067289,42.65814459487617
65.0,123.7071739,76.125,1,1,0,0,0,0,0,0,0,2,1,1841.4166666666667,13.0,127.873248,2,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,61_120,very_high,30_plus,Y,L,0,0.33351272,42.64735519635201
71.0,210.0837198,19.739583333333332,3,2,0,0,1,1,0,0,0,2,1,477.25,20.0,52.877918,2,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,61_120,very_high,15_30,Y,U,0,0.8055164,42.59403129932368
20.0,97.0078085,12.78125,1,1,0,0,0,0,0,0,0,4,1,311.0833333333333,18.0,115.1595908,3,0,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,google,Direct,MetaSearches,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BU,BE,15_30,high,9_14,Y,O,0,0.3692494,42.52261020752261
113.0,190.6269074,21.256944444444443,2,2,0,0,0,0,0,0,0,2,1,524.5833333333334,14.0,67.07178,3,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,61_120,very_high,15_30,Y,O,0,0.6330814,42.461894810231925
0.0,83.00454,,1,1,0,0,0,0,0,0,0,1,0,10.083333333333334,15.0,75.243744,1,1,BAGGAGE,UPPER APEX,LANG_02,One-Way,google,Direct,Referrals,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,invalid_or_past,high,unknown_or_oneway,Y,Q,0,0.5636794,42.41334825393105
309.0,347.90809,21.24652777777778,4,3,1,0,0,0,1,0,0,2,1,524.0833333333334,22.0,48.6411744,2,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Organic Search,Organic Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,120_plus,very_high,15_30,Y,U,1,0.8714963,42.39060447893028
78.0,205.8298442,10.315972222222221,2,2,0,0,0,0,0,0,0,5,1,248.5,22.0,59.61936,1,0,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_B,AREA_D,AREA_B_TO_AREA_D,BE,DA,61_120,very_high,9_14,Y,O,0,0.71071553,42.37240517795563
99.0,346.9264264,18.59375,2,2,0,0,0,0,0,1,0,4,1,447.0833333333333,23.0,67.9660704,3,0,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Organic Search,Partners,Logged-In,AREA_B,AREA_B,AREA_B_TO_AREA_B,BE,BU,61_120,very_high,15_30,Y,V,0,0.62341714,42.37121316146622
195.0,235.3744065,27.770833333333332,2,1,0,1,0,1,0,0,0,2,1,670.0,21.0,62.0118438,2,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,apple,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,120_plus,very_high,15_30,Y,V,0,0.68247443,42.32149802200316
166.0,582.1166639,16.78472222222222,4,2,1,1,0,1,1,0,0,2,1,406.0,8.0,48.7850832,2,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,apple,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,120_plus,very_high,15_30,Y,U,1,0.8671363,42.30331652222071
89.0,298.6338882,16.583333333333332,2,2,0,0,0,0,0,0,0,2,1,402.0,23.0,58.899816,1,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,61_120,very_high,15_30,Y,V,0,0.7177396,42.27472931935501
47.0,69.9396768,41.90625,2,2,0,0,0,0,0,1,1,2,1,1007.3333333333334,23.0,71.4151703,3,1,BAGGAGE,EAST VERTEX,LANG_02,Round-Trip,google,Direct,Direct,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BI,CA,31_60,high,30_plus,Y,U,0,0.59180886,42.264130202980134
41.0,388.0316623,11.121527777777779,4,2,1,1,0,1,1,0,0,4,1,268.25,14.0,46.8697256,1,0,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,google,Direct,Direct,Logged-Out,AREA_C,AREA_D,AREA_C_TO_AREA_D,CI,DA,31_60,very_high,9_14,Y,T,1,0.90014386,42.189495801713754
6.0,405.86907239999994,22.75347222222222,2,1,0,1,0,1,0,0,0,4,1,549.8333333333334,21.0,58.4783688,2,0,BAGGAGE,LOWER VERTEX,LANG_09,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BU,BE,4_7,very_high,15_30,Y,E,0,0.72092444,42.15848510651135
173.0,252.50212350000004,14.697916666666666,2,2,0,0,0,0,0,0,0,2,1,358.0,23.0,60.9162524,2,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,google,MetaSearches,MetaSearches,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BO,CA,120_plus,very_high,15_30,Y,U,0,0.69106686,42.09720333925051
1.0,125.7159009,,1,1,0,0,0,0,0,0,0,1,0,14.916666666666666,12.0,72.6859364,2,1,BAGGAGE,LOWER VERTEX,LANG_02,One-Way,google,MetaSearches,MetaSearches,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,0_3,very_high,unknown_or_oneway,Y,T,0,0.5785309,42.05106075749536
0.0,426.8296461,,5,3,0,0,2,1,0,0,0,2,1,31.583333333333332,13.0,49.314462,1,0,BAGGAGE,NORTH MERIDIAN,LANG_02,One-Way,apple,Organic Search,Paid Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BI,BO,invalid_or_past,very_high,unknown_or_oneway,Y,V,1,0.8520658,42.019166595512864
31.0,288.74444120000004,10.229166666666666,2,2,0,0,0,0,0,0,0,2,1,266.0833333333333,20.0,67.07178,3,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,opera,Paid Search,Organic Search,Logged-Out,AREA_C,AREA_D,AREA_C_TO_AREA_D,CA,DA,31_60,very_high,9_14,Y,U,0,0.6260387,41.989527981941706
47.0,252.5590874,9.98263888888889,2,2,0,0,0,0,0,0,0,2,1,260.1666666666667,11.0,67.07178,3,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,mozilla,Display,Display,Logged-Out,AREA_C,AREA_D,AREA_C_TO_AREA_D,CA,DA,31_60,very_high,9_14,Y,W,0,0.6260387,41.989527981941706
177.0,195.9155558,18.041666666666668,2,1,1,0,0,0,1,0,0,3,1,433.9166666666667,21.0,59.61936,1,0,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BE,BU,120_plus,very_high,15_30,Y,U,0,0.70419896,41.98389109857559
49.0,580.8364752,9.680555555555555,2,2,0,0,0,0,0,1,0,4,1,233.25,11.0,67.9660704,3,0,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,microsoft,MetaSearches,Email,Logged-In,AREA_B,AREA_B,AREA_B_TO_AREA_B,BE,BU,31_60,very_high,9_14,Y,M,0,0.61762977,41.97786818864365
55.0,15.3622644,,2,2,0,0,0,0,0,0,0,1,0,2.3333333333333335,10.0,87.3732,2,0,BAGGAGE,UPPER APEX,LANG_09,One-Way,google,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BA,BE,31_60,very_low,unknown_or_oneway,Y,O,0,0.48036984,41.97144976283312
21.0,74.8415703,0.24305555555555555,2,2,0,0,0,0,0,0,0,5,1,6.833333333333333,9.0,102.02106,3,0,BAGGAGE,CENTRAL APEX,LANG_02,Round-Trip,google,Direct,Direct,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CU,BE,15_30,high,1_2,Y,V,0,0.41134122,41.96546730042279
130.0,346.190607,9.57638888888889,4,2,0,2,0,1,0,1,0,2,1,233.33333333333334,17.0,46.9468196,1,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,120_plus,very_high,9_14,Y,W,1,0.89305854,41.926258096236324
133.0,301.76818760000003,9.211805555555555,5,3,2,0,0,0,1,0,0,2,1,237.25,21.0,48.56922,1,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,microsoft,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,120_plus,very_high,9_14,Y,U,1,0.8613267,41.83396571648598
143.0,147.8388808,60.78125,1,1,0,0,0,0,0,1,0,2,1,1462.0,6.0,116.0932848,2,0,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,samsung,Direct,Referrals,Logged-In,AREA_B,AREA_B,AREA_B_TO_AREA_B,BU,BE,120_plus,very_high,30_plus,Y,O,0,0.36013415,41.80915697133022
215.0,462.6098281,42.576388888888886,4,2,0,2,0,1,0,0,0,2,1,1025.3333333333333,11.0,46.7241036,1,1,BAGGAGE,LOWER VERTEX,LANG_09,Round-Trip,apple,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,120_plus,very_high,30_plus,Y,U,1,0.8945239,41.795828246685005
