DTD,FARE_YQ_TICKET,stay_length_days,pax_total,ADULTS,TEENAGERS,CHILDREN,INFANTS,has_child_or_infant,has_teenager,is_logged_in,has_loyalty,segment_count,has_connection,travel_span_hours,HOUR_OF_THE_DAY_PL_TIME,emd_price,display_position,is_hub_caj_route,product,MARKET,LANGUAGE,FLIGHT_TYPE,BROWSER_TYPE,FIRST_TOUCH_CHANNEL,LAST_TOUCH_CHANNEL,LOGIN_STATUS,origin_area,destination_area,route_direction,origin_prefix,destination_prefix,dtd_bucket,fare_bucket,stay_bucket,first_booking_class,first_rbd,actual_sold,predicted_probability,expected_revenue
35.0,652.7853073,163.76388888888889,2,2,0,0,0,0,0,0,0,2,1,3933.6666666666665,10.0,42.457379,2,1,PET,NORTH MERIDIAN,LANG_02,Round-Trip,google,Direct,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BI,CA,31_60,very_high,30_plus,P,R,0,0.8341652725465343,35.4164711251465
52.0,57.9408523,,2,2,0,0,0,0,0,0,0,1,0,4.5,16.0,46.2564,5,1,PET,UPPER APEX,LANG_09,One-Way,mozilla,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,31_60,high,unknown_or_oneway,Y,W,0,0.7655084789753468,35.40966640687523
95.0,357.10026459999995,,2,2,0,0,0,0,0,0,0,2,1,426.9166666666667,18.0,76.2374,2,1,PET,UPPER APEX,LANG_09,Multi-City,google,Direct,MetaSearches,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CA,61_120,very_high,unknown_or_oneway,P,R,0,0.4644336930756925,35.4072172324888
44.0,148.67749220000002,,1,1,0,0,0,0,0,1,0,1,0,3.25,4.0,50.5783753,4,1,PET,LOWER VERTEX,LANG_02,One-Way,apple,Direct,Direct,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BI,31_60,very_high,unknown_or_oneway,Y,T,0,0.7000301392133581,35.40638710244447
44.0,154.25952610000002,,2,2,0,0,0,0,0,1,0,2,1,6.083333333333333,13.0,39.1457634,4,0,PET,UPPER VERTEX,LANG_11,One-Way,google,Direct,Paid Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CU,BI,31_60,very_high,unknown_or_oneway,Y,S,0,0.9040510303917632,35.38976773724217
4.0,217.3305558,,2,2,0,0,0,0,0,0,0,4,1,-267.8333333333333,21.0,42.6612498,4,0,PET,NORTH MERIDIAN,LANG_02,Round-Trip,apple,Organic Search,Organic Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CO,BI,4_7,very_high,unknown_or_oneway,Y,V,0,0.8285711982988629,35.347882867713125
17.0,92.8177496,,2,2,0,0,0,0,0,1,0,3,1,42.68333333333333,20.0,51.396,5,1,PET,UPPER APEX,LANG_02,One-Way,samsung,Direct,Direct,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,15_30,high,unknown_or_oneway,Y,O,0,0.686556902849533,35.2862785788546
1.0,83.04223040000001,,1,1,0,0,0,0,0,0,0,1,0,10.083333333333334,21.0,52.9730006,5,1,PET,NEW VERTEX,LANG_10,One-Way,google,Organic Search,Organic Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,0_3,high,unknown_or_oneway,Y,Q,0,0.6660153931512407,35.28083382100991
28.0,1345.6063854,60.21180555555556,2,2,0,0,0,0,0,0,0,2,1,1461.25,14.0,43.3799372,4,1,PET,LOWER VERTEX,LANG_02,Round-Trip,google,Direct,Organic Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,15_30,very_high,30_plus,C,D,0,0.8123223188151313,35.23849117635877
47.0,2480.0548746,8.010416666666666,3,3,0,0,0,0,0,0,0,2,1,198.91666666666666,7.0,126.4547184,2,1,PET,UPPER APEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,31_60,very_high,9_14,P,A,0,0.2785416860395679,35.22291047079477
3.0,175.2200998,12.78125,1,1,0,0,0,0,0,0,0,2,1,310.0833333333333,21.0,100.7353034,4,1,PET,LOWER VERTEX,LANG_02,Round-Trip,google,MetaSearches,MetaSearches,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,0_3,very_high,9_14,Y,V,0,0.3495437130755078,35.21139198822383
41.0,158.8067872,11.854166666666666,1,1,0,0,0,0,0,1,0,5,1,287.25,14.0,65.4583739,5,0,PET,UPPER VERTEX,LANG_02,Round-Trip,google,Paid Search,Organic Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CI,BI,31_60,very_high,9_14,Y,S,0,0.5373323478226213,35.172901732338
115.0,264.31592240000003,96.67361111111111,2,2,0,0,0,0,0,1,0,4,1,2325.75,13.0,40.7480337,5,0,PET,LOWER VERTEX,LANG_02,Round-Trip,apple,Direct,Organic Search,Logged-In,AREA_C,AREA_D,AREA_C_TO_AREA_D,CU,DA,61_120,very_high,30_plus,Y,V,0,0.8620823430106668,35.128160365173606
6.0,130.113257,,1,1,0,0,0,0,0,1,0,2,1,-369.6666666666667,16.0,97.8185804,1,1,PET,NEW VERTEX,LANG_09,Round-Trip,apple,Organic Search,Organic Search,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CE,CA,4_7,very_high,unknown_or_oneway,Y,L,0,0.35901515061259986,35.11835237501671
193.0,252.9132915,36.302083333333336,2,2,0,0,0,0,0,1,0,2,1,887.5,15.0,57.0898202,5,1,PET,UPPER VERTEX,LANG_11,Round-Trip,apple,Direct,Direct,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,120_plus,very_high,30_plus,Y,O,0,0.6148216245886244,35.10005600283647
50.0,350.0290316,49.267361111111114,2,1,0,1,0,1,0,1,1,2,1,1189.0833333333333,10.0,48.3979,3,1,PET,UPPER APEX,LANG_09,Round-Trip,apple,Direct,Direct,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BE,31_60,very_high,30_plus,C,Z,1,0.725180870212753,35.097231238469796
58.0,51.5955878,,2,2,0,0,0,0,0,1,0,1,0,3.4166666666666665,20.0,40.9998741,5,1,PET,UPPER APEX,LANG_02,One-Way,apple,Email,Email,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,31_60,mid,unknown_or_oneway,Y,L,0,0.8559476482235532,35.09374581335677
0.0,131.57376,,1,1,0,0,0,0,0,1,0,2,1,30.5,21.0,51.3236173,2,0,PET,NORTH MERIDIAN,LANG_02,One-Way,google,Direct,MetaSearches,Logged-In,AREA_B,AREA_B,AREA_B_TO_AREA_B,BI,BO,invalid_or_past,very_high,unknown_or_oneway,Y,V,0,0.6836532741948717,35.08755901066956
2.0,137.22603510000002,,1,1,0,0,0,0,0,0,0,2,1,28.583333333333332,,51.3236173,5,0,PET,NORTH MERIDIAN,LANG_02,One-Way,google,Direct,MetaSearches,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BI,BO,0_3,very_high,unknown_or_oneway,Y,V,0,0.6830864997383018,35.05847009536515
29.0,21.1207579,,1,1,0,0,0,0,0,1,1,1,0,4.5,16.0,45.3998,4,1,PET,WEST MERIDIAN,LANG_02,One-Way,microsoft,Direct,Direct,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,15_30,very_low,unknown_or_oneway,Y,O,0,0.7715082597597926,35.026320691442635
61.0,90.3006305,17.819444444444443,1,1,0,0,0,0,0,0,0,2,1,436.6666666666667,14.0,97.8185804,1,1,PET,UPPER VERTEX,LANG_11,Round-Trip,google,Direct,MetaSearches,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CE,CA,61_120,high,15_30,Y,L,0,0.35738499314578265,34.95889268578419
107.0,434.1381573000001,79.66666666666667,2,2,0,0,0,0,0,0,0,2,1,1915.5,13.0,41.6710202,1,1,PET,LOWER VERTEX,LANG_02,Round-Trip,apple,Direct,MetaSearches,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,61_120,very_high,30_plus,P,R,0,0.8388373357609563,34.95520756300899
1.0,43.2630113,,1,1,0,0,0,0,0,0,0,1,0,3.4166666666666665,13.0,40.9998741,4,1,PET,GREAT MERIDIAN,LANG_03,One-Way,google,Direct,Direct,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,0_3,mid,unknown_or_oneway,Y,T,0,0.851618640360848,34.91625703600795
9.0,50.329533,,2,2,0,0,0,0,0,0,0,1,0,2.6666666666666665,17.0,36.5455541,2,1,PET,WEST MERIDIAN,LANG_02,One-Way,apple,Paid Search,Organic Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BO,CA,8_14,mid,unknown_or_oneway,Y,S,1,0.9553075017352207,34.912241986800346
0.0,283.8635344,3.78125,1,1,0,0,0,0,0,0,0,2,1,94.08333333333333,10.0,100.7353034,3,1,PET,LOWER VERTEX,LANG_09,Round-Trip,apple,Direct,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,invalid_or_past,very_high,3_5,Y,K,0,0.34627901951117884,34.882522091513124
62.0,46.3116507,,1,1,0,0,0,0,0,1,0,1,0,12.333333333333334,12.0,51.396,5,1,PET,OLD HORIZON,LANG_02,One-Way,apple,Direct,Direct,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,61_120,mid,unknown_or_oneway,Y,O,0,0.6782042397515952,34.85698510627299
7.0,46.4285766,,1,1,0,0,0,0,0,0,0,1,0,11.666666666666666,8.0,51.396,5,1,PET,UPPER APEX,LANG_02,One-Way,google,Direct,Organic Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,4_7,mid,unknown_or_oneway,Y,O,0,0.6780847444050693,34.85084352344294
1.0,72.76859830000001,,1,1,0,0,0,0,0,0,0,1,0,14.166666666666666,14.0,50.3676517,4,1,PET,LOWER VERTEX,LANG_02,One-Way,google,Organic Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,0_3,high,unknown_or_oneway,C,I,0,0.6916759135756504,34.83809150425766
2.0,68.6046657,,1,1,0,0,0,0,0,0,0,1,0,5.083333333333333,14.0,51.396,5,1,PET,UPPER VERTEX,LANG_10,One-Way,apple,MetaSearches,MetaSearches,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,0_3,high,unknown_or_oneway,Y,Q,0,0.6775825264138238,34.82503152756489
19.0,22.524297,,1,1,0,0,0,0,0,0,0,1,0,4.5,22.0,51.396,5,1,PET,WEST MERIDIAN,LANG_02,One-Way,google,MetaSearches,MetaSearches,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,15_30,low,unknown_or_oneway,Y,O,0,0.6771950064579101,34.80511455191075
77.0,328.090649,,2,2,0,0,0,0,0,0,0,1,0,19.583333333333332,19.0,76.2374,5,1,PET,UPPER APEX,LANG_09,One-Way,google,Direct,Direct,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,61_120,very_high,unknown_or_oneway,Y,Q,0,0.4555662759370254,34.73118840512138
7.0,171.31957169999998,,1,1,0,0,0,0,0,1,0,1,0,0.9166666666666666,16.0,71.9544,2,1,PET,UPPER APEX,LANG_02,Round-Trip,google,Paid Search,Paid Search,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CA,4_7,very_high,unknown_or_oneway,Y,T,0,0.48234944030075094,34.707164567176356
49.0,44.935094500000005,,1,1,0,0,0,0,0,0,0,1,0,12.333333333333334,22.0,51.396,5,1,PET,LOWER MERIDIAN,LANG_02,One-Way,apple,Direct,Organic Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,31_60,mid,unknown_or_oneway,Y,U,0,0.6752364010262576,34.70445006714554
24.0,295.41221559999997,,1,1,0,0,0,0,0,0,0,3,1,-188.41666666666666,17.0,74.0959,5,1,PET,SOUTH HORIZON,LANG_02,Multi-City,google,Paid Search,Referrals,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BI,15_30,very_high,unknown_or_oneway,MISSING,Q,0,0.468277081838103,34.697411828167894
189.0,103.807071,,1,1,0,0,0,0,0,0,0,1,0,20.583333333333332,4.0,74.9525,4,1,PET,GREAT ZENITH,LANG_02,One-Way,opera,Direct,Organic Search,Logged-Out,AREA_D,AREA_C,AREA_D_TO_AREA_C,DA,CA,120_plus,very_high,unknown_or_oneway,Y,V,0,0.4627429466026799,34.68374070523736
100.0,48.0544034,17.875,1,1,0,0,0,0,0,0,0,2,1,431.1666666666667,13.0,52.4401954,4,1,PET,NEW APEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BE,CA,61_120,mid,15_30,Y,U,0,0.661281836573359,34.677748724377814
33.0,142.7596711,38.739583333333336,2,2,0,0,0,0,0,0,0,2,1,932.9166666666666,13.0,55.0862328,3,1,PET,LOWER VERTEX,LANG_02,Round-Trip,apple,Paid Search,Organic Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,31_60,very_high,30_plus,Y,O,0,0.6291897555665105,34.65969335051189
12.0,130.8636386,,1,1,0,0,0,0,0,0,0,2,1,30.5,12.0,51.3236173,5,0,PET,NORTH MERIDIAN,LANG_02,One-Way,google,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BI,BO,8_14,very_high,unknown_or_oneway,Y,V,0,0.6751951069785264,34.65345527339845
91.0,374.29993600000006,,2,1,1,0,0,0,1,0,0,2,1,257.8333333333333,18.0,76.2374,2,1,PET,UPPER APEX,LANG_09,Multi-City,google,Direct,Direct,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CA,61_120,very_high,unknown_or_oneway,Y,W,0,0.4544812610591718,34.6484696918725
193.0,301.0465021,,3,3,0,0,0,0,0,0,0,1,0,20.583333333333332,18.0,74.7991686,4,1,PET,LOWER VERTEX,LANG_02,One-Way,apple,Direct,Direct,Logged-Out,AREA_D,AREA_C,AREA_D_TO_AREA_C,DA,CA,120_plus,very_high,unknown_or_oneway,Y,V,0,0.4630789465201723,34.63792019587275
160.0,219.5996892,35.22222222222222,2,2,0,0,0,0,0,1,0,2,1,859.9166666666666,14.0,90.2783589,2,1,PET,UPPER VERTEX,LANG_10,Round-Trip,opera,Organic Search,Organic Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BI,120_plus,very_high,30_plus,Y,L,0,0.3834685336570166,34.618909908344875
72.0,129.6065781,,1,1,0,0,0,0,0,0,0,2,1,30.5,14.0,51.3236173,5,0,PET,NORTH MERIDIAN,LANG_02,One-Way,apple,MetaSearches,MetaSearches,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BI,BO,61_120,very_high,unknown_or_oneway,Y,V,0,0.6744705650636647,34.616269161442276
20.0,88.0601932,,1,1,0,0,0,0,0,1,0,1,0,20.583333333333332,23.0,53.4124364,4,1,PET,LOWER VERTEX,LANG_02,One-Way,apple,Direct,Direct,Logged-In,AREA_D,AREA_C,AREA_D_TO_AREA_C,DA,CA,15_30,high,unknown_or_oneway,Y,V,0,0.6474163105417836,34.580082511135664
15.0,92.0292493,,2,2,0,0,0,0,0,1,0,1,0,4.0,18.0,40.024635,4,1,PET,UPPER MERIDIAN,LANG_02,One-Way,apple,Direct,Direct,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BO,CA,15_30,high,unknown_or_oneway,Y,W,0,0.8638292319699985,34.574449711929525
10.0,46.5240875,,1,1,0,0,0,0,0,1,0,1,0,12.333333333333334,18.0,51.396,5,1,PET,OLD HORIZON,LANG_02,One-Way,apple,Direct,Direct,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,8_14,mid,unknown_or_oneway,Y,U,0,0.6726829235250987,34.57321153749597
64.0,50.80066299999999,,2,2,0,0,0,0,0,1,0,2,1,9.416666666666666,23.0,39.797636,5,0,PET,GREAT MERIDIAN,LANG_02,One-Way,microsoft,Paid Search,Organic Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CU,BA,61_120,mid,unknown_or_oneway,Y,L,0,0.8684666135518416,34.56291816428886
23.0,180.0466125,,2,2,0,0,0,0,0,1,0,1,0,16.333333333333332,21.0,40.140276,3,0,PET,NEW HORIZON,LANG_02,One-Way,apple,Direct,Direct,Logged-In,AREA_B,AREA_B,AREA_B_TO_AREA_B,BU,BE,15_30,very_high,unknown_or_oneway,P,J,0,0.8600192021656167,34.52140814022765
0.0,114.3312586,39.68055555555556,1,1,0,0,0,0,0,0,0,2,1,958.0,13.0,87.6635874,1,1,PET,LOWER VERTEX,LANG_02,Round-Trip,apple,Paid Search,Organic Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BO,CA,invalid_or_past,very_high,30_plus,Y,S,0,0.3937804866876026,34.52021011115319
0.0,202.692975,,1,1,0,0,0,0,0,0,0,2,1,30.5,,51.3236173,5,0,PET,NORTH MERIDIAN,LANG_02,One-Way,google,Direct,Direct,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BI,BO,invalid_or_past,very_high,unknown_or_oneway,Y,K,0,0.6723507196943458,34.507471028972176
23.0,32.727259600000004,,1,1,0,0,0,0,0,1,0,1,0,5.083333333333333,16.0,51.396,5,1,PET,SOUTH AURORA,LANG_02,One-Way,apple,Direct,Direct,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,15_30,low,unknown_or_oneway,Y,W,0,0.6709464279936642,34.48396261316237
0.0,124.4130123,,1,1,0,0,0,0,0,0,0,1,0,25.833333333333332,2.0,51.3236173,5,0,PET,NORTH MERIDIAN,LANG_02,One-Way,apple,MetaSearches,MetaSearches,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BI,BO,invalid_or_past,very_high,unknown_or_oneway,MISSING,Y,0,0.6718466075667126,34.48159817105724
53.0,198.4146863,,2,2,0,0,0,0,0,0,0,1,0,16.083333333333332,13.0,40.140276,4,0,PET,UPPER VERTEX,LANG_11,One-Way,apple,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BU,BE,31_60,very_high,unknown_or_oneway,Y,V,0,0.8584708977610214,34.45925877409518
49.0,172.4798364,,1,1,0,0,0,0,0,1,0,2,1,217.83333333333334,20.0,76.2374,2,1,PET,UPPER APEX,LANG_09,Multi-City,apple,Direct,Direct,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CA,31_60,very_high,unknown_or_oneway,Y,W,0,0.45173955113327685,34.43944885556808
58.0,124.0245442,,1,1,0,0,0,0,0,0,0,2,1,30.5,22.0,51.3236173,5,0,PET,NORTH MERIDIAN,LANG_02,One-Way,google,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BI,BO,31_60,very_high,unknown_or_oneway,Y,Q,0,0.6700450751213005,34.38913700927538
53.0,370.3647156,27.427083333333332,2,2,0,0,0,0,0,0,0,2,1,674.4166666666666,20.0,56.1073,5,1,PET,UPPER VERTEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,31_60,very_high,15_30,Y,K,0,0.6127524194636614,34.37988382457349
19.0,154.1828604,,2,2,0,0,0,0,0,0,0,3,1,37.416666666666664,13.0,48.8262,4,1,PET,UPPER APEX,LANG_09,One-Way,apple,Direct,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,15_30,very_high,unknown_or_oneway,Y,S,0,0.7026622033909299,34.30832527520622
29.0,76.8340219,,1,1,0,0,0,0,0,0,0,1,0,10.083333333333334,17.0,52.9730006,5,1,PET,SOUTH HORIZON,LANG_02,One-Way,google,Organic Search,Organic Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,15_30,high,unknown_or_oneway,Y,Q,0,0.6464978193491963,34.24692937228367
51.0,144.7833886,60.760416666666664,2,2,0,0,0,0,0,1,0,2,1,1461.75,14.0,50.5355453,1,1,PET,LOWER VERTEX,LANG_02,Round-Trip,google,Direct,Direct,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,31_60,very_high,30_plus,Y,O,0,0.676776335317642,34.20126115141269
12.0,46.8251824,,1,1,0,0,0,0,0,1,0,1,0,12.333333333333334,19.0,51.396,5,1,PET,WEST MERIDIAN,LANG_02,One-Way,apple,MetaSearches,MetaSearches,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,8_14,mid,unknown_or_oneway,Y,U,0,0.6650660942234772,34.181736978709836
2.0,85.25739800000001,5.145833333333333,2,2,0,0,0,0,0,0,0,2,1,125.83333333333333,14.0,47.79828,4,0,PET,UPPER VERTEX,LANG_11,Round-Trip,apple,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BE,BA,0_3,high,6_8,Y,T,0,0.7150010372486174,34.17581977869985
0.0,124.0245442,,1,1,0,0,0,0,0,0,0,2,1,28.583333333333332,23.0,51.3236173,5,0,PET,NORTH MERIDIAN,LANG_02,One-Way,apple,MetaSearches,MetaSearches,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BI,BO,invalid_or_past,very_high,unknown_or_oneway,Y,V,0,0.6657569330411349,34.169054046224936
38.0,56.381412000000005,10.163194444444445,4,2,2,0,0,0,1,1,0,2,1,246.91666666666666,9.0,53.1092,6,1,PET,UPPER APEX,LANG_09,Round-Trip,google,Direct,Paid Search,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CI,31_60,high,9_14,Y,O,0,0.6423476092223859,34.114567647713535
60.0,81.2133894,,1,1,0,0,0,0,0,1,0,1,0,10.083333333333334,16.0,52.9730006,5,1,PET,UPPER MERIDIAN,LANG_02,One-Way,apple,Direct,Direct,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,31_60,high,unknown_or_oneway,Y,Q,0,0.6413373841953647,33.97356563778348
9.0,241.90598149999997,,1,1,0,0,0,0,0,1,0,1,0,14.75,14.0,40.2075191,3,1,PET,LOWER VERTEX,LANG_02,One-Way,apple,Organic Search,Paid Search,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,8_14,very_high,unknown_or_oneway,P,A,0,0.8446638750422271,33.961838888840354
59.0,31.358841100000003,,1,1,0,0,0,0,0,0,0,1,0,4.5,13.0,46.2564,5,1,PET,LOWER VERTEX,LANG_02,One-Way,google,Direct,Organic Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,31_60,low,unknown_or_oneway,Y,W,0,0.7335513296794045,33.93144372618241
6.0,298.961966,,2,2,0,0,0,0,0,0,0,1,0,4.416666666666667,11.0,37.1781532,4,1,PET,NEW MERIDIAN,LANG_02,One-Way,apple,Email,Email,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,4_7,very_high,unknown_or_oneway,C,C,0,0.9119430208559062,33.90435733905167
96.0,204.7638055,178.77777777777777,2,2,0,0,0,0,0,1,1,2,1,4294.0,10.0,45.0717222,1,1,PET,NORTH MERIDIAN,LANG_02,Round-Trip,google,Email,Email,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BI,CA,61_120,very_high,30_plus,Y,O,0,0.7520313000054483,33.89534583955042
35.0,482.9151028,33.21527777777778,2,2,0,0,0,0,0,0,0,2,1,813.25,17.0,74.0959,3,1,PET,LOWER VERTEX,LANG_02,Round-Trip,google,Direct,Organic Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,31_60,very_high,30_plus,P,R,0,0.4572320101351659,33.87901729977424
52.0,98.8066685,,1,1,0,0,0,0,0,1,0,1,0,14.5,12.0,49.888384,4,1,PET,LOWER VERTEX,LANG_02,One-Way,apple,Direct,Direct,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,31_60,high,unknown_or_oneway,P,J,1,0.6776138452053928,33.805059713323196
7.0,26.315180300000005,2.4305555555555554,1,1,0,0,0,0,0,0,0,4,1,59.583333333333336,20.0,57.6046368,3,0,PET,CENTRAL MERIDIAN,LANG_02,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BI,CI,4_7,low,3_5,Y,W,0,0.5866841315844799,33.79572631624737
0.0,158.2894008,,2,2,0,0,0,0,0,0,0,1,0,14.333333333333334,20.0,40.4824877,4,1,PET,UPPER VERTEX,LANG_02,One-Way,apple,Organic Search,Organic Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,invalid_or_past,very_high,unknown_or_oneway,Y,S,0,0.8340558959514874,33.76465754896857
48.0,61.29015829999999,12.381944444444445,1,1,0,0,0,0,0,1,0,4,1,299.0,19.0,49.8609728,3,0,PET,SOUTH VERTEX,LANG_02,Round-Trip,mozilla,Direct,Organic Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CU,BE,31_60,high,9_14,Y,T,0,0.6769015103728004,33.75096779697712
144.0,134.0827414,92.78472222222223,1,1,0,0,0,0,0,0,0,2,1,2230.0,14.0,55.0862328,2,1,PET,LOWER VERTEX,LANG_09,Round-Trip,apple,Paid Search,MetaSearches,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,120_plus,very_high,30_plus,Y,L,0,0.6125280943075796,33.741865199567684
3.0,313.656939,,2,2,0,0,0,0,0,0,0,1,0,3.6666666666666665,10.0,41.7995102,5,1,PET,NORTH MERIDIAN,LANG_02,One-Way,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BI,0_3,very_high,unknown_or_oneway,Y,K,0,0.8069044317235052,33.72821002425186
41.0,165.5392349,,2,2,0,0,0,0,0,0,0,4,1,-215.16666666666666,9.0,47.6856371,3,0,PET,LOWER VERTEX,LANG_02,Round-Trip,apple,Direct,Paid Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BU,BE,31_60,very_high,unknown_or_oneway,Y,L,0,0.7071432337198506,33.72057562088528
14.0,66.62634800000001,50.982638888888886,1,1,0,0,0,0,0,0,0,2,1,1225.4166666666667,13.0,53.640292,2,1,PET,UPPER MERIDIAN,LANG_01,Round-Trip,google,Direct,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BA,8_14,high,30_plus,C,Z,0,0.6283828774471057,33.70664103406297
65.0,101.4724077,,1,1,0,0,0,0,0,1,0,1,0,12.333333333333334,17.0,51.396,5,1,PET,UPPER APEX,LANG_02,One-Way,google,Direct,Direct,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,61_120,high,unknown_or_oneway,Y,T,1,0.6555825143284582,33.69431890642544
,141.6242478,,3,3,0,0,0,0,0,1,0,1,0,5.083333333333333,14.0,34.812224,5,1,PET,UPPER APEX,LANG_09,One-Way,opera,Paid Search,Organic Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,MISSING,very_high,unknown_or_oneway,Y,V,1,0.9677543922662312,33.689682680555904
