DTD,FARE_YQ_TICKET,stay_length_days,pax_total,ADULTS,TEENAGERS,CHILDREN,INFANTS,has_child_or_infant,has_teenager,is_logged_in,has_loyalty,segment_count,has_connection,travel_span_hours,HOUR_OF_THE_DAY_PL_TIME,emd_price,display_position,is_hub_caj_route,product,MARKET,LANGUAGE,FLIGHT_TYPE,BROWSER_TYPE,FIRST_TOUCH_CHANNEL,LAST_TOUCH_CHANNEL,LOGIN_STATUS,origin_area,destination_area,route_direction,origin_prefix,destination_prefix,dtd_bucket,fare_bucket,stay_bucket,first_booking_class,first_rbd,actual_sold,predicted_probability,expected_revenue
3.0,149.2479878,,3,2,1,0,0,0,1,1,0,1,0,2.3333333333333335,16.0,87.3732,2,0,BAGGAGE,UPPER VERTEX,LANG_11,One-Way,apple,Direct,Direct,Logged-In,AREA_B,AREA_B,AREA_B_TO_AREA_B,BA,BE,0_3,very_high,unknown_or_oneway,Y,E,0,0.9147823447895416,79.92746076776557
153.0,340.3378875,66.78472222222223,3,1,0,2,0,1,0,0,0,4,1,1606.0,11.0,97.5684532,2,0,BAGGAGE,LOWER VERTEX,LANG_09,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BU,BE,120_plus,very_high,30_plus,Y,U,0,0.817926273363259,79.80380132369353
118.0,978.7815693,10.28125,9,9,0,0,0,0,0,1,0,2,1,260.25,16.0,89.42904,3,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Direct,Paid Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,61_120,very_high,9_14,Y,O,0,0.8857782190040728,79.21429577844398
240.0,583.1805611,16.78125,3,3,0,0,0,0,0,0,1,2,1,406.0,10.0,93.6229536,2,0,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BU,BE,120_plus,very_high,15_30,Y,U,1,0.8415961358086561,78.79271597275311
3.0,130.5903832,,4,4,0,0,0,0,0,1,1,2,1,5.166666666666667,11.0,80.2240164,3,0,BAGGAGE,LOWER HORIZON,LANG_02,One-Way,google,MetaSearches,MetaSearches,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BE,CU,0_3,very_high,unknown_or_oneway,Y,S,1,0.9704025447934185,77.84958966810893
258.0,300.6507529,59.298611111111114,3,3,0,0,0,0,0,0,0,2,1,1439.3333333333333,11.0,90.6214272,2,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,google,Direct,Direct,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,120_plus,very_high,30_plus,Y,U,0,0.8511547171103961,77.13285523255635
228.0,339.40076710000005,34.78125,3,1,1,1,0,1,1,1,0,2,1,838.0,13.0,93.6229536,2,0,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-In,AREA_B,AREA_B,AREA_B_TO_AREA_B,BU,BE,120_plus,very_high,30_plus,Y,U,0,0.8101808957283511,75.85152840838185
106.0,441.9533473999999,,7,6,0,0,1,1,0,0,0,3,1,410.0833333333333,21.0,78.6975552,2,0,BAGGAGE,UPPER APEX,LANG_09,Multi-City,apple,Direct,Direct,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CU,BO,61_120,very_high,unknown_or_oneway,Y,O,1,0.9583944088048976,75.4232968902948
13.0,578.0371064,11.211805555555555,4,2,1,1,0,1,1,1,0,2,1,285.25,11.0,77.8341024,2,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Organic Search,Organic Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,8_14,very_high,9_14,Y,T,1,0.9685668419308177,75.38753075608788
29.0,649.3721846,14.065972222222221,3,1,1,1,0,1,1,0,0,2,1,342.5833333333333,13.0,98.063568,4,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,microsoft,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CA,15_30,very_high,15_30,Y,T,1,0.7625185812948204,74.77529274806815
175.0,733.485165,16.21875,5,5,0,0,0,0,0,1,0,2,1,409.8333333333333,15.0,79.2937488,2,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,microsoft,Paid Search,Paid Search,Logged-In,AREA_C,AREA_D,AREA_C_TO_AREA_D,CA,DA,120_plus,very_high,15_30,Y,W,1,0.9407668476194109,74.59693009450145
,506.9037575,10.42361111111111,5,4,1,0,0,0,1,1,0,2,1,264.8333333333333,22.0,74.5242,2,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Organic Search,Organic Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,MISSING,very_high,9_14,Y,U,1,0.9995958763980987,74.49408301186718
200.0,480.4716513,15.993055555555555,3,3,0,0,0,0,0,1,1,2,1,404.4166666666667,23.0,89.42904,3,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Internal,Organic Search,Logged-In,AREA_C,AREA_D,AREA_C_TO_AREA_D,CA,DA,120_plus,very_high,15_30,Y,L,0,0.8303611253988396,74.25839829773784
22.0,204.3256546,7.239583333333333,2,2,0,0,0,0,0,0,0,2,1,188.25,10.0,114.2841456,2,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Direct,Direct,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,15_30,very_high,6_8,Y,U,0,0.647386686308746,73.98603431761025
142.0,729.0274185999999,21.22222222222222,6,4,0,2,0,1,0,0,0,2,1,529.9166666666666,17.0,74.5242,2,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_D,AREA_C_TO_AREA_D,CA,DA,120_plus,very_high,15_30,Y,V,1,0.9670298302058579,72.06712447222739
101.0,240.6626266,9.20486111111111,3,2,0,1,0,1,0,0,0,3,1,221.83333333333334,6.0,78.6975552,2,0,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BE,BU,61_120,very_high,9_14,Y,U,1,0.9076670081283608,71.43117447540051
86.0,465.335101,6.229166666666667,5,2,1,2,0,1,1,1,0,2,1,164.16666666666666,22.0,74.5242,2,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Direct,Email,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,61_120,very_high,6_8,Y,W,1,0.9551663632126565,71.18300908533264
163.0,471.571149,10.21875,3,3,0,0,0,0,0,1,0,2,1,265.8333333333333,18.0,79.2937488,2,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,samsung,Direct,Direct,Logged-In,AREA_C,AREA_D,AREA_C_TO_AREA_D,CA,DA,120_plus,very_high,9_14,Y,L,0,0.8948626564282752,70.95701468932437
263.0,374.6588514,17.239583333333332,5,3,1,1,0,1,1,0,0,4,1,415.0,10.0,73.1416476,1,0,BAGGAGE,UPPER HORIZON,LANG_05,Round-Trip,google,Direct,Direct,Logged-Out,AREA_C,AREA_D,AREA_C_TO_AREA_D,CI,DA,120_plus,very_high,15_30,Y,L,1,0.9699132490125719,70.94105306184858
4.0,82.39121440000001,,2,2,0,0,0,0,0,0,0,2,1,2.4166666666666665,11.0,98.183492,1,0,BAGGAGE,NEW APEX,LANG_02,One-Way,google,MetaSearches,MetaSearches,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CU,CE,4_7,high,unknown_or_oneway,Y,T,0,0.7072061475155934,69.43596912694808
189.0,541.7789416,19.302083333333332,4,3,0,1,0,1,0,0,0,2,1,479.5,18.0,72.5300352,2,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,120_plus,very_high,15_30,Y,W,0,0.9552044628738935,69.28101331544059
139.0,544.5329106,15.0,3,2,0,1,0,1,0,1,0,2,1,367.25,15.0,89.42904,4,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Paid Search,Paid Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,120_plus,very_high,15_30,Y,V,0,0.7741229830109929,69.2290752126094
169.0,308.8933864,22.1875,3,2,0,1,0,1,0,1,0,4,1,533.5,22.0,76.5594816,2,0,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,microsoft,Direct,Email,Logged-In,AREA_B,AREA_B,AREA_B_TO_AREA_B,BE,BO,120_plus,very_high,15_30,Y,W,1,0.902287530638055,69.07866559979361
20.0,253.82599880000004,,3,2,0,0,1,1,0,1,0,2,1,30.5,8.0,80.1970335,2,0,BAGGAGE,NORTH MERIDIAN,LANG_02,One-Way,apple,Direct,Direct,Logged-In,AREA_B,AREA_B,AREA_B_TO_AREA_B,BI,BO,15_30,very_high,unknown_or_oneway,Y,V,0,0.8483032972068876,68.03140794426122
203.0,464.8785332000001,15.590277777777779,6,4,0,2,0,1,0,0,0,2,1,377.3333333333333,14.0,71.4944058,2,1,BAGGAGE,LOWER VERTEX,LANG_09,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,120_plus,very_high,15_30,Y,O,1,0.9492421501816815,67.86550348755367
318.0,231.9535744,21.21875,2,2,0,0,0,0,0,0,0,2,1,529.8333333333334,22.0,95.1631204,1,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Organic Search,Organic Search,Logged-Out,AREA_C,AREA_D,AREA_C_TO_AREA_D,CA,DA,120_plus,very_high,15_30,Y,L,0,0.7120597899970638,67.76183152748929
3.0,154.0877778,,6,6,0,0,0,0,0,1,0,1,0,2.4166666666666665,19.0,71.2965312,2,0,BAGGAGE,UPPER APEX,LANG_09,One-Way,apple,Direct,Direct,Logged-In,AREA_B,AREA_B,AREA_B_TO_AREA_B,BE,BA,0_3,very_high,unknown_or_oneway,Y,V,1,0.9497526459321254,67.71406915298233
83.0,383.2865266,7.829861111111111,2,2,0,0,0,0,0,1,1,2,1,193.83333333333334,20.0,135.9321408,3,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Direct,Organic Social,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CA,61_120,very_high,6_8,Y,L,0,0.496546613617204,67.49664419597697
69.0,289.3727573,10.552083333333334,3,2,0,1,0,1,0,0,0,4,1,256.5,7.0,79.479631,4,0,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,apple,Internal,Email,Logged-Out,AREA_D,AREA_C,AREA_D_TO_AREA_C,DA,CU,61_120,very_high,9_14,Y,U,0,0.8439631352165097,67.0778785646113
150.0,719.5238698999999,17.59027777777778,5,3,0,2,0,1,0,0,0,2,1,425.3333333333333,13.0,71.4944058,2,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,google,Direct,Direct,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,120_plus,very_high,15_30,Y,U,1,0.9362025241039117,66.93324316926935
169.0,366.9995625,16.770833333333332,4,3,0,1,0,1,0,0,0,2,1,406.0,10.0,71.1731808,2,1,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,120_plus,very_high,15_30,Y,O,1,0.9340236669060392,66.47743531618251
183.0,473.5473252000001,14.78125,3,3,0,0,0,0,0,0,0,2,1,358.0,8.0,76.6031682,2,0,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,google,Paid Search,Organic Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BU,BE,120_plus,very_high,15_30,Y,L,0,0.8633914030968156,66.13851687385937
181.0,374.2177023999999,22.78125,3,3,0,0,0,0,0,1,0,2,1,550.0,6.0,76.6031682,2,0,BAGGAGE,LOWER VERTEX,LANG_02,Round-Trip,samsung,Direct,Referrals,Logged-In,AREA_B,AREA_B,AREA_B_TO_AREA_B,BU,BE,120_plus,very_high,15_30,Y,L,0,0.8632905581805712,66.13079183377818
242.0,583.6409836,18.74652777777778,2,2,0,0,0,0,0,0,0,4,1,454.75,20.0,109.7698636,1,0,BAGGAGE,NEW HORIZON,LANG_02,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CE,BU,120_plus,very_high,15_30,Y,Y,0,0.5993486712182118,65.79042188846435
97.0,300.02928959999997,14.246527777777779,4,2,0,2,0,1,0,1,0,2,1,356.0833333333333,17.0,67.07178,1,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,apple,Direct,Direct,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,61_120,very_high,15_30,Y,U,1,0.977829426523536,65.58476017331277
122.0,160.78981620000002,7.722222222222222,2,2,0,0,0,0,0,0,0,4,1,186.16666666666666,21.0,95.4063948,1,0,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BI,BU,120_plus,very_high,6_8,Y,U,0,0.6851443708685734,65.36715434208473
91.0,466.0353715,10.427083333333334,5,5,0,0,0,0,0,0,0,2,1,266.4166666666667,14.0,67.07178,1,1,BAGGAGE,UPPER APEX,LANG_09,Round-Trip,google,Internal,Internal,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BO,61_120,very_high,9_14,Y,O,1,0.970915985100477,65.12106335114248
57.0,270.3446732,,4,3,1,0,0,0,1,1,0,4,1,314.9166666666667,22.0,67.9660704,2,0,BAGGAGE,UPPER APEX,LANG_09,Multi-City,google,Paid Search,Paid Search,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CE,BU,31_60,very_high,unknown_or_oneway,Y,O,1,0.9556964330661204,64.95493105080084
